"p","label"
"http://orkg.org/orkg/predicate/P41711","Niche shift"
"http://orkg.org/orkg/predicate/P41712","Abundance / density"
"http://orkg.org/orkg/predicate/P41713","Community composition"
"http://orkg.org/orkg/predicate/P41714","Species interactions"
"http://orkg.org/orkg/predicate/P41715","Habitat quality"
"http://orkg.org/orkg/predicate/P41716","Ecosystem functioning and services"
"http://orkg.org/orkg/predicate/P41717","Driver of change"
"http://orkg.org/orkg/predicate/P41718","Principles"
"http://orkg.org/orkg/predicate/P41719","Cities are dynamic"
"http://orkg.org/orkg/predicate/P41720","Cities are ecosystems"
"http://orkg.org/orkg/predicate/P41721","Cities are spatially heterogeneous"
"http://orkg.org/orkg/predicate/P41722","Ecological processes are still at work and are important in cities"
"http://orkg.org/orkg/predicate/P41723","Human and natural processes interact in cities"
"http://orkg.org/orkg/predicate/P41724","Relationships"
"http://orkg.org/orkg/predicate/P41725","Invasion biology"
"http://orkg.org/orkg/predicate/P41726","Climate change biology"
"http://orkg.org/orkg/predicate/P41727","Community and population ecology"
"http://orkg.org/orkg/predicate/P41728","Behavioral ecology"
"http://orkg.org/orkg/predicate/P41729","Biogeography"
"http://orkg.org/orkg/predicate/P41730","Evolutionary biology"
"http://orkg.org/orkg/predicate/P41731","Restoration/Conservation ecology"
"http://orkg.org/orkg/predicate/P41732","Genetics"
"http://orkg.org/orkg/predicate/P41733","Emission maximum (nm)"
"http://orkg.org/orkg/predicate/P41734","Membrane protein"
"http://orkg.org/orkg/predicate/P41735","Fusion protein"
"http://orkg.org/orkg/predicate/P41736","Cargo"
"http://orkg.org/orkg/predicate/P41737","Loading effeciency"
"http://orkg.org/orkg/predicate/P41738","In vitro effects"
"http://orkg.org/orkg/predicate/P41739","In vivo effects"
"http://orkg.org/orkg/predicate/P41740","Type of nanocarrier"
"http://orkg.org/orkg/predicate/P41741","Typical prefix"
"http://orkg.org/orkg/predicate/P41742","Output/Application"
"http://orkg.org/orkg/predicate/P41743","Therapeutic effects of the carrier"
"http://orkg.org/orkg/predicate/P41744","contribution:research_problem/Line broadening in plasmas/Research_objetive"
"http://orkg.org/orkg/predicate/P41745","paper:type"
"http://orkg.org/orkg/predicate/P41746","Atomic_property"
"http://orkg.org/orkg/predicate/P41747","Atomic_property/Isoelectronicity/type"
"http://orkg.org/orkg/predicate/P41748","Atomic_property/Ionization_state/type"
"http://orkg.org/orkg/predicate/P41749","Atomic_property/transitions/type"
"http://orkg.org/orkg/predicate/P41750","Spectroscopy_property"
"http://orkg.org/orkg/predicate/P41751","Spectroscopy_property/spectral_range/type"
"http://orkg.org/orkg/predicate/P41752","Plasma_property"
"http://orkg.org/orkg/predicate/P41753","Plasma_property/plasma_discharge/type"
"http://orkg.org/orkg/predicate/P41754","Comparison_to"
"http://orkg.org/orkg/predicate/P41755","Plasma_property/Te/value"
"http://orkg.org/orkg/predicate/P41756","Plasma_property/Te/unit"
"http://orkg.org/orkg/predicate/P41757","Plasma_property/Ne/value"
"http://orkg.org/orkg/predicate/P41758","Plasma_property/Ne/unit"
"http://orkg.org/orkg/predicate/P41759","Line broadening in plasmas/Research_objetive"
"http://orkg.org/orkg/predicate/P41760","Isoelectronicity/type"
"http://orkg.org/orkg/predicate/P41761","Ionization_state/type"
"http://orkg.org/orkg/predicate/P41762","transitions/type"
"http://orkg.org/orkg/predicate/P41763","spectral_range/type"
"http://orkg.org/orkg/predicate/P41764","plasma_discharge/type"
"http://orkg.org/orkg/predicate/P41765","Te/value"
"http://orkg.org/orkg/predicate/P41766","Te/unit"
"http://orkg.org/orkg/predicate/P41767","Ne/value"
"http://orkg.org/orkg/predicate/P41768","Ne/unit"
"http://orkg.org/orkg/predicate/P41769","properties"
"http://orkg.org/orkg/predicate/P41770","properties/Atomic_property/type"
"http://orkg.org/orkg/predicate/P41771","properties/Atomic_property/type/Isoelectronicity/type"
"http://orkg.org/orkg/predicate/P41772","properties/Atomic_property/type/Ionization_state/type"
"http://orkg.org/orkg/predicate/P41773","properties/Atomic_property/type/transitions/type"
"http://orkg.org/orkg/predicate/P41774","properties/Spectroscopy_property/type"
"http://orkg.org/orkg/predicate/P41775","properties/Spectroscopy_property/type/spectral_range/type"
"http://orkg.org/orkg/predicate/P41776","properties/Plasma_property/type"
"http://orkg.org/orkg/predicate/P41777","properties/Plasma_property/type/plasma_discharge/type"
"http://orkg.org/orkg/predicate/P41778","properties/Plasma_property/type/Te/value"
"http://orkg.org/orkg/predicate/P41779","properties/Plasma_property/type/Te/unit"
"http://orkg.org/orkg/predicate/P41780","properties/Plasma_property/type/Ne/value"
"http://orkg.org/orkg/predicate/P41781","properties/Plasma_property/type/Ne/unit"
"http://orkg.org/orkg/predicate/P41782","Surface functionalized with"
"http://orkg.org/orkg/predicate/P41783","Surface functionalized with"
"http://orkg.org/orkg/predicate/P41784","research_problem/Line broadening in plasmas/Research_objetive"
"http://orkg.org/orkg/predicate/P41785","Properties/Atomic_properties/type"
"http://orkg.org/orkg/predicate/P41786","Properties/Atomic_properties/type/Isoelectronicity/value"
"http://orkg.org/orkg/predicate/P41787","Properties/Atomic_properties/type/Ionization_state/value"
"http://orkg.org/orkg/predicate/P41788","Properties/Atomic_properties/type/transitions/value"
"http://orkg.org/orkg/predicate/P41789","Properties/Spectroscopy_properties/type"
"http://orkg.org/orkg/predicate/P41790","Properties/Spectroscopy_properties/type/spectral_range/value"
"http://orkg.org/orkg/predicate/P41791","Properties/Plasma_properties/type"
"http://orkg.org/orkg/predicate/P41792","Properties/Plasma_properties/type/plasma_discharge/value"
"http://orkg.org/orkg/predicate/P41793","Properties/Plasma_properties/type/Te/value"
"http://orkg.org/orkg/predicate/P41794","Properties/Plasma_properties/type/Te/unit"
"http://orkg.org/orkg/predicate/P41795","Properties/Plasma_properties/type/Ne/value"
"http://orkg.org/orkg/predicate/P41797","Efficiency compared to non-functionalized nanoparticles"
"http://orkg.org/orkg/predicate/P41798","research_problem/Line broadening in plasmas/Research_objetive*"
"http://orkg.org/orkg/predicate/P41799","Properties/Atomic_properties/type*"
"http://orkg.org/orkg/predicate/P41800","Properties/Atomic_properties/type/Isoelectronicity/value*"
"http://orkg.org/orkg/predicate/P41801","Properties/Atomic_properties/type/Ionization_state/value*"
"http://orkg.org/orkg/predicate/P41802","Properties/Atomic_properties/type/transitions/value*"
"http://orkg.org/orkg/predicate/P41803","Properties/Spectroscopy_properties/type*"
"http://orkg.org/orkg/predicate/P41804","Properties/Spectroscopy_properties/type/spectral_range/value*"
"http://orkg.org/orkg/predicate/P41805","Properties/Plasma_properties/type*"
"http://orkg.org/orkg/predicate/P41806","Properties/Plasma_properties/type/plasma_discharge/value*"
"http://orkg.org/orkg/predicate/P41807","Properties/Plasma_properties/type/Te/value*"
"http://orkg.org/orkg/predicate/P41808","Properties/Plasma_properties/type/Te/unit*"
"http://orkg.org/orkg/predicate/P41809","Properties/Plasma_properties/type/Ne/value*"
"http://orkg.org/orkg/predicate/P41812","Research_objetive"
"http://orkg.org/orkg/predicate/P41813","has transitions"
"http://orkg.org/orkg/predicate/P41814","Properties"
"http://orkg.org/orkg/predicate/P41815","value"
"http://orkg.org/orkg/predicate/P41816","described by"
"http://orkg.org/orkg/predicate/P41817","reference"
"http://orkg.org/orkg/predicate/P41818","Linked Ontology"
"http://orkg.org/orkg/predicate/P41819","Epidemiological surveillance system purpose"
"http://orkg.org/orkg/predicate/P41820","Epidemiological surveillance process"
"http://orkg.org/orkg/predicate/P41821","Epidemiological surveillance users"
"http://orkg.org/orkg/predicate/P41822","Statistical analysis techniques"
"http://orkg.org/orkg/predicate/P41823","Epidemiological surveillance architecture"
"http://orkg.org/orkg/predicate/P41825","Epidemiological surveillance software"
"http://orkg.org/orkg/predicate/P41826","Epidemiological surveillance approach"
"http://orkg.org/orkg/predicate/P41827","Epidemiological software development approach"
"http://orkg.org/orkg/predicate/P41828","Ontology domains"
"http://orkg.org/orkg/predicate/P41829","Bias (V)"
"http://orkg.org/orkg/predicate/P41830","Requirements Satisfied"
"http://orkg.org/orkg/predicate/P41831","Non-Requirements"
"http://orkg.org/orkg/predicate/P41832","Modules"
"http://orkg.org/orkg/predicate/P41833","implements"
"http://orkg.org/orkg/predicate/P41834","function"
"http://orkg.org/orkg/predicate/P41835","Documentation"
"http://orkg.org/orkg/predicate/P41836","Focus on"
"http://orkg.org/orkg/predicate/P41837","captures"
"http://orkg.org/orkg/predicate/P41838","Evaluated on"
"http://orkg.org/orkg/predicate/P41839","Photoresponsivity (A/W ) "
"http://orkg.org/orkg/predicate/P41841","Rise time (s)"
"http://orkg.org/orkg/predicate/P41842","Decay time (s)"
"http://orkg.org/orkg/predicate/P41843","also known as"
"http://orkg.org/orkg/predicate/P41844","trained for"
"http://orkg.org/orkg/predicate/P41845","applied on"
"http://orkg.org/orkg/predicate/P41846","Qualified by"
"http://orkg.org/orkg/predicate/P41847","Paper type"
"http://orkg.org/orkg/predicate/P41848","Research objective"
"http://orkg.org/orkg/predicate/P41849","Rules"
"http://orkg.org/orkg/predicate/P41850","Area"
"http://orkg.org/orkg/predicate/P41852","paper:caategory"
"http://orkg.org/orkg/predicate/P41853","Acronym_in_literature"
"http://orkg.org/orkg/predicate/P41854","Transitions"
"http://orkg.org/orkg/predicate/P41855","Ionization_state"
"http://orkg.org/orkg/predicate/P41856","Comparison  to"
"http://orkg.org/orkg/predicate/P41857","Step 1"
"http://orkg.org/orkg/predicate/P41858","Step 2"
"http://orkg.org/orkg/predicate/P41859","scores"
"http://orkg.org/orkg/predicate/P41860","has system characteristics"
"http://orkg.org/orkg/predicate/P41861","Has measurement"
"http://orkg.org/orkg/predicate/P41862","Mobility (cm2 /V.s)"
"http://orkg.org/orkg/predicate/P41863","Subthreshold Swing  (mV/dec)"
"http://orkg.org/orkg/predicate/P41864"," Threshold Voltage (V)"
"http://orkg.org/orkg/predicate/P41865","current ratio (Ion/Ioff)"
"http://orkg.org/orkg/predicate/P41866","Relation types"
"http://orkg.org/orkg/predicate/P41870","Relation types"
"http://orkg.org/orkg/predicate/P41871","Popular methods"
"http://orkg.org/orkg/predicate/P41872","Data coverage"
"http://orkg.org/orkg/predicate/P41873","Annotation"
"http://orkg.org/orkg/predicate/P41874","Annotation details"
"http://orkg.org/orkg/predicate/P41875","Number of relations"
"http://orkg.org/orkg/predicate/P41876","Number of coreference links"
"http://orkg.org/orkg/predicate/P41877","Number of coreference clusters"
"http://orkg.org/orkg/predicate/P41878","Data domains"
"http://orkg.org/orkg/predicate/P41880","Contribution description"
"http://orkg.org/orkg/predicate/P41881","Study purpose"
"http://orkg.org/orkg/predicate/P41882","Components "
"http://orkg.org/orkg/predicate/P41883","Issue(s) Addressed	"
"http://orkg.org/orkg/predicate/P41884","Technologies Deployed"
"http://orkg.org/orkg/predicate/P41885","Limit"
"http://orkg.org/orkg/predicate/P41887","Number of sentences"
"http://orkg.org/orkg/predicate/P41890","Symbol"
"http://orkg.org/orkg/predicate/P41891","Average sensibility"
"http://orkg.org/orkg/predicate/P41892","Average specificity"
"http://orkg.org/orkg/predicate/P41893","Average MAcc"
"http://orkg.org/orkg/predicate/P41894","Average F1-Score"
"http://orkg.org/orkg/predicate/P41895","Number of statements"
"http://orkg.org/orkg/predicate/P41896","Example statement"
"http://orkg.org/orkg/predicate/P41897","Donor"
"http://orkg.org/orkg/predicate/P41898","Acceptor"
"http://orkg.org/orkg/predicate/P41899","Energy band gap (eV)"
"http://orkg.org/orkg/predicate/P41900","LUMO"
"http://orkg.org/orkg/predicate/P41901","LUMO (eV)"
"http://orkg.org/orkg/predicate/P41902","HOMO (eV)"
"http://orkg.org/orkg/predicate/P41903","Power conversion efficiency (%)"
"http://orkg.org/orkg/predicate/P41904","Mobility type"
"http://orkg.org/orkg/predicate/P41905","Mobility value (cm2/V.s)"
"http://orkg.org/orkg/predicate/P41906","CAS number"
"http://orkg.org/orkg/predicate/P41907","Mathematical model"
"http://orkg.org/orkg/predicate/P41908","Experimental validation of mathematical model"
"http://orkg.org/orkg/predicate/P41909","Mathematical model used In-silico study"
"http://orkg.org/orkg/predicate/P41910","In-vivo study"
"http://orkg.org/orkg/predicate/P41911","Theoretical guarantees"
"http://orkg.org/orkg/predicate/P41912","Robustness analysis"
"http://orkg.org/orkg/predicate/P41913","Class learning"
"http://orkg.org/orkg/predicate/P41914","Implemented technologies"
"http://orkg.org/orkg/predicate/P41915","Relationships learning"
"http://orkg.org/orkg/predicate/P41916","Instance learning"
"http://orkg.org/orkg/predicate/P41917","Taxonomy learning"
"http://orkg.org/orkg/predicate/P41919","Dataset URL"
"http://orkg.org/orkg/predicate/P41920","Link to the Dataset"
"http://orkg.org/orkg/predicate/P41921","foo"
"http://orkg.org/orkg/predicate/P41922","bar-baz"
"http://orkg.org/orkg/predicate/P41923","Amount of Questions"
"http://orkg.org/orkg/predicate/P41924","Domain"
"http://orkg.org/orkg/predicate/P41925","Question Types"
"http://orkg.org/orkg/predicate/P41926","Language"
"http://orkg.org/orkg/predicate/P41927","Type of knowledge source"
"http://orkg.org/orkg/predicate/P41928","Question Type"
"http://orkg.org/orkg/predicate/P41929","Community QA"
"http://orkg.org/orkg/predicate/P41930","Average mixed layer depth (meter)"
"http://orkg.org/orkg/predicate/P41931","Material/Method"
"http://orkg.org/orkg/predicate/P41932","Prochlorococcus abundance (lower limit)"
"http://orkg.org/orkg/predicate/P41933","Prochlorococcus abundance (upper limit)"
"http://orkg.org/orkg/predicate/P41934","Synechococcus abundance (lower limit)"
"http://orkg.org/orkg/predicate/P41935","Synechococcus abundance (upper limit)"
"http://orkg.org/orkg/predicate/P41936","Picoeukaryotes abundance (lower limit)"
"http://orkg.org/orkg/predicate/P41937","Picoeukaryotes abundance (upper limit)"
"http://orkg.org/orkg/predicate/P41938","Abundance unit"
"http://orkg.org/orkg/predicate/P41939","Integrated Prochlorococcus abundance (lower limit)"
"http://orkg.org/orkg/predicate/P41940","Integrated Prochlorococcus abundance (upper limit)"
"http://orkg.org/orkg/predicate/P41941","Integrated Synechococcus abundance (lower limit)"
"http://orkg.org/orkg/predicate/P41942","Integrated Synechococcus abundance (upper limit)"
"http://orkg.org/orkg/predicate/P41943","Integrated Picoeukaryotes abundance (lower limit)"
"http://orkg.org/orkg/predicate/P41944","Integrated Picoeukaryotes abundance (upper limit)"
"http://orkg.org/orkg/predicate/P41945","Integrated abundance unit"
"http://orkg.org/orkg/predicate/P41946","Average integrated Prochlorococcus abundance"
"http://orkg.org/orkg/predicate/P41947","Average integrated Synechococcus abundance"
"http://orkg.org/orkg/predicate/P41948","Average integrated Picoeukaryotes abundance"
"http://orkg.org/orkg/predicate/P41949","Average integrated abundance unit"
"http://orkg.org/orkg/predicate/P41950","Abundance unit is different in paper"
"http://orkg.org/orkg/predicate/P41951","Volumetric primary production (upper limit)"
"http://orkg.org/orkg/predicate/P41952","Volumetric primary production unit"
"http://orkg.org/orkg/predicate/P41953","Depth integrated primary production (lower limit)"
"http://orkg.org/orkg/predicate/P41954","Depth integrated primary production (upper limit)"
"http://orkg.org/orkg/predicate/P41955","Depth integrated primary production unit"
"http://orkg.org/orkg/predicate/P41956","Volumetric primary production (lower limit)"
"http://orkg.org/orkg/predicate/P41957","Average primary production unit"
"http://orkg.org/orkg/predicate/P41958","Optical period (M3)"
"http://orkg.org/orkg/predicate/P41959","Data Level (M3)"
"http://orkg.org/orkg/predicate/P41960","No. of Tiles"
"http://orkg.org/orkg/predicate/P41961","Low-Ca pyroxene (nm)"
"http://orkg.org/orkg/predicate/P41962","high-Ca pyroxene (nm)"
"http://orkg.org/orkg/predicate/P41963","impact melt or melt breccias (nm)"
"http://orkg.org/orkg/predicate/P41964","Orthopyroxenes (nm)"
"http://orkg.org/orkg/predicate/P41965","Clinopyroxenes (nm)"
"http://orkg.org/orkg/predicate/P41966","Supplementary information"
"http://orkg.org/orkg/predicate/P41967","Fe-bearing Mg-rich spinel (nm)"
"http://orkg.org/orkg/predicate/P41968","Clinopyroxene pigeonite (nm)"
"http://orkg.org/orkg/predicate/P41969","Clinopyroxene pigeonite(nm)"
"http://orkg.org/orkg/predicate/P41970","Clinopyroxene augite (nm)"
"http://orkg.org/orkg/predicate/P41971","Chromite(nm)"
"http://orkg.org/orkg/predicate/P41972","diopside (high-Ca clinopyroxene)"
"http://orkg.org/orkg/predicate/P41973","diopside (high-Ca clinopyroxene) (nm)"
"http://orkg.org/orkg/predicate/P41974","Other datasets"
"http://orkg.org/orkg/predicate/P41975","Preprocesing"
